t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), eta
1.03727e+02,2.23739e-09,1.22768e+00,9.50002e-01,8.24201e-17,2.07504e-22,7.87656e-17,0.00000e+00,1.45491e-01,8.54504e-01,1.26066e-06,5.08599e-07,3.41773e-18,7.72366e-10
1.04946e+02,2.25072e-09,1.22166e+00,9.44356e-01,8.08153e-17,2.03826e-22,7.69097e-17,0.00000e+00,1.45283e-01,8.54711e-01,1.38313e-06,5.46519e-07,4.43706e-18,7.69948e-10
1.06112e+02,2.26342e-09,1.21598e+00,9.39046e-01,7.93248e-17,2.00407e-22,7.51944e-17,0.00000e+00,1.45085e-01,8.54909e-01,1.51145e-06,5.85631e-07,5.69784e-18,7.67676e-10
1.07520e+02,2.27865e-09,1.20924e+00,9.32747e-01,7.75800e-17,1.96401e-22,7.31970e-17,0.00000e+00,1.44845e-01,8.55148e-01,1.67884e-06,6.36944e-07,7.60793e-18,7.64985e-10
1.09077e+02,2.29536e-09,1.20193e+00,9.25932e-01,7.57206e-17,1.92128e-22,7.10810e-17,0.00000e+00,1.44582e-01,8.55411e-01,1.88094e-06,6.99310e-07,1.03603e-17,7.62079e-10
1.10660e+02,2.31224e-09,1.19463e+00,9.19146e-01,7.38984e-17,1.87935e-22,6.90202e-17,0.00000e+00,1.44314e-01,8.55678e-01,2.11132e-06,7.69561e-07,1.42072e-17,7.59192e-10
1.12181e+02,2.32835e-09,1.18775e+00,9.12766e-01,7.22113e-17,1.84048e-22,6.71237e-17,0.00000e+00,1.44057e-01,8.55934e-01,2.36098e-06,8.44245e-07,1.93159e-17,7.56482e-10
1.13646e+02,2.34376e-09,1.18125e+00,9.06744e-01,7.06419e-17,1.80429e-22,6.53697e-17,0.00000e+00,1.43811e-01,8.56179e-01,2.62942e-06,9.23671e-07,2.59550e-17,7.53930e-10
1.15108e+02,2.35904e-09,1.17487e+00,9.00852e-01,6.91280e-17,1.76935e-22,6.36871e-17,0.00000e+00,1.43566e-01,8.56423e-01,2.92454e-06,1.01113e-06,3.46817e-17,7.51439e-10
1.16605e+02,2.37460e-09,1.16844e+00,8.94932e-01,6.76282e-17,1.73469e-22,6.20293e-17,0.00000e+00,1.43315e-01,8.56673e-01,3.25680e-06,1.11026e-06,4.63927e-17,7.48941e-10
1.18138e+02,2.39042e-09,1.16198e+00,8.88988e-01,6.61437e-17,1.70036e-22,6.03978e-17,0.00000e+00,1.43059e-01,8.56927e-01,3.63288e-06,1.22294e-06,6.22162e-17,7.46440e-10
1.19682e+02,2.40626e-09,1.15558e+00,8.83117e-01,6.46983e-17,1.66689e-22,5.88181e-17,0.00000e+00,1.42802e-01,8.57183e-01,4.05424e-06,1.34936e-06,8.33949e-17,7.43976e-10
1.21221e+02,2.42194e-09,1.14931e+00,8.77379e-01,6.33055e-17,1.63461e-22,5.73043e-17,0.00000e+00,1.42546e-01,8.57438e-01,4.52159e-06,1.48987e-06,1.11391e-16,7.41574e-10
1.22758e+02,2.43750e-09,1.14315e+00,8.71761e-01,6.19605e-17,1.60341e-22,5.58504e-17,0.00000e+00,1.42291e-01,8.57691e-01,5.03933e-06,1.64649e-06,1.48201e-16,7.39229e-10
1.24303e+02,2.45307e-09,1.13706e+00,8.66213e-01,6.06508e-17,1.57299e-22,5.44423e-17,0.00000e+00,1.42035e-01,8.57945e-01,5.61609e-06,1.82274e-06,1.96676e-16,7.36921e-10
1.25867e+02,2.46871e-09,1.13100e+00,8.60707e-01,5.93685e-17,1.54319e-22,5.30712e-17,0.00000e+00,1.41777e-01,8.58201e-01,6.26205e-06,2.02258e-06,2.60668e-16,7.34636e-10
1.27449e+02,2.48443e-09,1.12498e+00,8.55243e-01,5.81135e-17,1.51398e-22,5.17363e-17,0.00000e+00,1.41516e-01,8.58459e-01,6.98656e-06,2.24572e-06,3.38113e-16,7.32376e-10
1.29213e+02,2.50185e-09,1.11837e+00,8.49266e-01,5.67603e-17,1.48246e-22,5.03052e-17,0.00000e+00,1.41226e-01,8.58747e-01,7.88575e-06,2.51305e-06,4.29344e-16,7.29913e-10
1.31206e+02,2.52138e-09,1.11105e+00,8.42663e-01,5.52891e-17,1.44815e-22,4.87588e-17,0.00000e+00,1.40898e-01,8.59070e-01,9.02607e-06,2.84555e-06,5.60261e-16,7.27203e-10
1.33226e+02,2.54103e-09,1.10378e+00,8.36122e-01,5.38561e-17,1.41469e-22,4.72625e-17,0.00000e+00,1.40567e-01,8.59397e-01,1.03451e-05,3.22360e-06,7.45062e-16,7.24530e-10
1.35096e+02,2.55908e-09,1.09719e+00,8.30202e-01,5.25799e-17,1.38486e-22,4.59382e-17,0.00000e+00,1.40262e-01,8.59698e-01,1.17464e-05,3.62033e-06,9.81375e-16,7.22122e-10
1.36840e+02,2.57582e-09,1.09114e+00,8.24790e-01,5.14302e-17,1.35795e-22,4.47519e-17,0.00000e+00,1.39977e-01,8.59977e-01,1.32299e-05,4.04085e-06,1.27225e-15,7.19930e-10
1.38567e+02,2.59230e-09,1.08525e+00,8.19532e-01,5.03288e-17,1.33214e-22,4.36215e-17,0.00000e+00,1.39696e-01,8.60254e-01,1.48666e-05,4.51491e-06,1.64012e-15,7.17809e-10
1.40350e+02,2.60920e-09,1.07927e+00,8.14206e-01,4.92287e-17,1.30634e-22,4.24987e-17,0.00000e+00,1.39406e-01,8.60538e-01,1.67375e-05,5.07518e-06,2.12334e-15,7.15670e-10
1.42184e+02,2.62647e-09,1.07322e+00,8.08834e-01,4.81348e-17,1.28065e-22,4.13882e-17,0.00000e+00,1.39107e-01,8.60829e-01,1.88853e-05,5.73947e-06,2.76191e-15,7.13523e-10
1.44027e+02,2.64371e-09,1.06725e+00,8.03543e-01,4.70726e-17,1.25568e-22,4.03157e-17,0.00000e+00,1.38808e-01,8.61120e-01,2.13152e-05,6.51251e-06,3.59083e-15,7.11417e-10
1.45856e+02,2.66071e-09,1.06143e+00,7.98392e-01,4.60530e-17,1.23169e-22,3.92918e-17,0.00000e+00,1.38511e-01,8.61407e-01,2.40352e-05,7.40367e-06,4.65213e-15,7.09378e-10
1.47678e+02,2.67755e-09,1.05571e+00,7.93354e-01,4.50697e-17,1.20852e-22,3.83095e-17,0.00000e+00,1.38216e-01,8.61692e-01,2.70786e-05,8.43712e-06,6.01156e-15,7.07393e-10
1.49508e+02,2.69436e-09,1.05007e+00,7.88389e-01,4.41138e-17,1.18597e-22,3.73594e-17,0.00000e+00,1.37919e-01,8.61977e-01,3.04975e-05,9.64776e-06,7.76467e-15,7.05447e-10
1.51349e+02,2.71117e-09,1.04449e+00,7.83487e-01,4.31828e-17,1.16399e-22,3.64389e-17,0.00000e+00,1.37620e-01,8.62262e-01,3.43448e-05,1.10728e-05,1.00338e-14,7.03535e-10
1.53195e+02,2.72791e-09,1.03898e+00,7.78664e-01,4.22790e-17,1.14262e-22,3.55498e-17,0.00000e+00,1.37321e-01,8.62546e-01,3.86653e-05,1.27491e-05,1.29680e-14,7.01664e-10
1.55036e+02,2.74452e-09,1.03357e+00,7.73936e-01,4.14050e-17,1.12194e-22,3.46943e-17,0.00000e+00,1.37021e-01,8.62827e-01,4.35005e-05,1.47184e-05,1.67548e-14,6.99840e-10
1.56871e+02,2.76098e-09,1.02826e+00,7.69310e-01,4.05610e-17,1.10194e-22,3.38721e-17,0.00000e+00,1.36722e-01,8.63106e-01,4.88963e-05,1.70328e-05,2.16404e-14,6.98065e-10
1.58700e+02,2.77728e-09,1.02305e+00,7.64781e-01,3.97454e-17,1.08259e-22,3.30816e-17,0.00000e+00,1.36424e-01,8.63381e-01,5.49073e-05,1.97583e-05,2.79502e-14,6.96337e-10
1.60517e+02,2.79339e-09,1.01795e+00,7.60357e-01,3.89589e-17,1.06391e-22,3.23228e-17,0.00000e+00,1.36126e-01,8.63652e-01,6.15804e-05,2.29660e-05,3.60888e-14,6.94658e-10
1.62312e+02,2.80921e-09,1.01299e+00,7.56063e-01,3.82051e-17,1.04599e-22,3.15988e-17,0.00000e+00,1.35830e-01,8.63917e-01,6.89312e-05,2.67187e-05,4.65147e-14,6.93038e-10
1.64080e+02,2.82472e-09,1.00817e+00,7.51901e-01,3.74833e-17,1.02881e-22,3.09087e-17,0.00000e+00,1.35538e-01,8.64176e-01,7.70001e-05,3.11008e-05,5.98274e-14,6.91476e-10
1.65824e+02,2.83993e-09,1.00349e+00,7.47864e-01,3.67915e-17,1.01232e-22,3.02502e-17,0.00000e+00,1.35247e-01,8.64427e-01,8.58407e-05,3.62189e-05,7.68042e-14,6.89969e-10
1.67545e+02,2.85486e-09,9.98926e-01,7.43941e-01,3.61271e-17,9.96476e-23,2.96204e-17,0.00000e+00,1.34958e-01,8.64672e-01,9.55166e-05,4.22015e-05,9.84416e-14,6.88514e-10
1.69246e+02,2.86955e-09,9.94480e-01,7.40124e-01,3.54882e-17,9.81218e-23,2.90172e-17,0.00000e+00,1.34670e-01,8.64910e-01,1.06095e-04,4.91971e-05,1.25993e-13,6.87105e-10
1.70926e+02,2.88399e-09,9.90144e-01,7.36409e-01,3.48733e-17,9.66517e-23,2.84390e-17,0.00000e+00,1.34383e-01,8.65141e-01,1.17647e-04,5.73749e-05,1.61027e-13,6.85742e-10
1.72587e+02,2.89819e-09,9.85913e-01,7.32792e-01,3.42810e-17,9.52344e-23,2.78843e-17,0.00000e+00,1.34095e-01,8.65364e-01,1.30245e-04,6.69299e-05,2.05502e-13,6.84422e-10
1.74229e+02,2.91217e-09,9.81782e-01,7.29266e-01,3.37101e-17,9.38665e-23,2.73516e-17,0.00000e+00,1.33806e-01,8.65580e-01,1.43966e-04,7.80904e-05,2.61880e-13,6.83143e-10
1.75854e+02,2.92593e-09,9.77745e-01,7.25828e-01,3.31590e-17,9.25449e-23,2.68393e-17,0.00000e+00,1.33515e-01,8.65787e-01,1.58898e-04,9.11244e-05,3.33255e-13,6.81903e-10
1.77463e+02,2.93950e-09,9.73796e-01,7.22470e-01,3.26265e-17,9.12665e-23,2.63461e-17,0.00000e+00,1.33222e-01,8.65986e-01,1.75134e-04,1.06345e-04,4.23501e-13,6.80698e-10
1.79057e+02,2.95288e-09,9.69929e-01,7.19188e-01,3.21113e-17,9.00284e-23,2.58706e-17,0.00000e+00,1.32925e-01,8.66175e-01,1.92777e-04,1.24117e-04,5.37468e-13,6.79527e-10
1.80638e+02,2.96609e-09,9.66139e-01,7.15977e-01,3.16124e-17,8.88280e-23,2.54117e-17,0.00000e+00,1.32623e-01,8.66355e-01,2.11937e-04,1.44864e-04,6.81200e-13,6.78388e-10
1.82207e+02,2.97914e-09,9.62421e-01,7.12834e-01,3.11287e-17,8.76630e-23,2.49684e-17,0.00000e+00,1.32315e-01,8.66523e-01,2.32731e-04,1.69079e-04,8.62226e-13,6.77278e-10
1.83764e+02,2.99205e-09,9.58772e-01,7.09753e-01,3.06592e-17,8.65313e-23,2.45395e-17,0.00000e+00,1.31999e-01,8.66678e-01,2.55286e-04,1.97335e-04,1.08992e-12,6.76197e-10
1.85311e+02,3.00482e-09,9.55187e-01,7.06731e-01,3.02032e-17,8.54307e-23,2.41242e-17,0.00000e+00,1.31674e-01,8.66821e-01,2.79736e-04,2.30300e-04,1.37592e-12,6.75143e-10
1.86849e+02,3.01746e-09,9.51661e-01,7.03764e-01,2.97596e-17,8.43593e-23,2.37217e-17,0.00000e+00,1.31338e-01,8.66948e-01,3.06229e-04,2.68754e-04,1.73470e-12,6.74114e-10
1.88379e+02,3.02998e-09,9.48190e-01,7.00849e-01,2.93279e-17,8.33153e-23,2.33311e-17,0.00000e+00,1.30994e-01,8.67063e-01,3.34957e-04,3.11603e-04,2.03292e-12,6.73108e-10
1.89952e+02,3.04280e-09,9.44662e-01,6.97890e-01,2.88939e-17,8.22646e-23,2.29396e-17,0.00000e+00,1.30629e-01,8.67169e-01,3.67116e-04,3.59910e-04,2.39734e-12,6.72093e-10
1.91557e+02,3.05583e-09,9.41101e-01,6.94908e-01,2.84606e-17,8.12147e-23,2.25501e-17,0.00000e+00,1.30237e-01,8.67257e-01,4.02829e-04,4.17587e-04,2.99561e-12,6.71077e-10
1.93129e+02,3.06854e-09,9.37651e-01,6.92024e-01,2.80456e-17,8.02077e-23,2.21780e-17,0.00000e+00,1.29830e-01,8.67319e-01,4.40960e-04,4.84105e-04,3.76212e-12,6.70099e-10
1.94560e+02,3.08006e-09,9.34542e-01,6.89430e-01,2.76755e-17,7.93089e-23,2.18473e-17,0.00000e+00,1.29437e-01,8.67351e-01,4.78760e-04,5.54791e-04,4.61691e-12,6.69225e-10
1.96029e+02,3.09184e-09,9.31383e-01,6.86797e-01,2.73032e-17,7.84040e-23,2.15155e-17,0.00000e+00,1.29008e-01,8.67356e-01,5.20649e-04,6.39013e-04,5.69224e-12,6.68342e-10
1.97589e+02,3.10432e-09,9.28061e-01,6.84033e-01,2.69157e-17,7.74610e-23,2.11712e-17,0.00000e+00,1.28519e-01,8.67328e-01,5.68439e-04,7.43513e-04,7.10916e-12,6.67421e-10
1.99162e+02,3.11684e-09,9.24746e-01,6.81279e-01,2.65332e-17,7.65291e-23,2.08323e-17,0.00000e+00,1.27987e-01,8.67258e-01,6.20436e-04,8.66987e-04,8.89012e-12,6.66509e-10
2.00715e+02,3.12916e-09,9.21507e-01,6.78592e-01,2.61634e-17,7.56273e-23,2.05056e-17,0.00000e+00,1.27417e-01,8.67143e-01,6.76113e-04,1.00964e-03,1.10798e-11,6.65625e-10
2.02247e+02,3.14126e-09,9.18344e-01,6.75973e-01,2.58060e-17,7.47549e-23,2.01908e-17,0.00000e+00,1.26804e-01,8.66976e-01,7.35506e-04,1.17385e-03,1.37576e-11,6.64767e-10
2.03770e+02,3.15324e-09,9.15232e-01,6.73399e-01,2.54580e-17,7.39043e-23,1.98851e-17,0.00000e+00,1.26138e-01,8.66751e-01,7.98917e-04,1.36378e-03,1.70397e-11,6.63930e-10
2.05281e+02,3.16509e-09,9.12173e-01,6.70874e-01,2.51194e-17,7.30759e-23,1.95885e-17,0.00000e+00,1.25413e-01,8.66462e-01,8.66188e-04,1.58251e-03,2.10343e-11,6.63114e-10
2.06783e+02,3.17682e-09,9.09162e-01,6.68391e-01,2.47893e-17,7.22675e-23,1.93001e-17,0.00000e+00,1.24621e-01,8.66100e-01,9.37527e-04,1.83409e-03,2.58818e-11,6.62316e-10
2.08280e+02,3.18847e-09,9.06192e-01,6.65945e-01,2.44670e-17,7.14770e-23,1.90191e-17,0.00000e+00,1.23751e-01,8.65657e-01,1.01314e-03,2.12316e-03,3.17485e-11,6.61535e-10
2.09772e+02,3.20005e-09,9.03256e-01,6.63531e-01,2.41515e-17,7.07027e-23,1.87449e-17,0.00000e+00,1.22794e-01,8.65121e-01,1.09313e-03,2.45493e-03,3.88284e-11,6.60768e-10
2.11246e+02,3.21144e-09,9.00385e-01,6.61174e-01,2.38459e-17,6.99518e-23,1.84799e-17,0.00000e+00,1.21750e-01,8.64491e-01,1.17648e-03,2.83029e-03,4.72323e-11,6.60024e-10
2.12701e+02,3.22264e-09,8.97577e-01,6.58871e-01,2.35497e-17,6.92234e-23,1.82238e-17,0.00000e+00,1.20613e-01,8.63758e-01,1.26290e-03,3.25303e-03,5.71385e-11,6.59302e-10
2.14140e+02,3.23370e-09,8.94822e-01,6.56615e-01,2.32619e-17,6.85147e-23,1.79755e-17,0.00000e+00,1.19373e-01,8.62914e-01,1.35222e-03,3.72806e-03,6.87605e-11,6.58598e-10
2.15569e+02,3.24463e-09,8.92113e-01,6.54399e-01,2.29815e-17,6.78235e-23,1.77341e-17,0.00000e+00,1.18018e-01,8.61948e-01,1.44422e-03,4.26057e-03,8.23317e-11,6.57912e-10
2.16990e+02,3.25546e-09,8.89442e-01,6.52218e-01,2.27076e-17,6.71476e-23,1.74988e-17,0.00000e+00,1.16538e-01,8.60850e-01,1.53863e-03,4.85614e-03,9.81074e-11,6.57239e-10
2.18406e+02,3.26622e-09,8.86803e-01,6.50065e-01,2.24393e-17,6.64849e-23,1.72689e-17,0.00000e+00,1.14921e-01,8.59609e-01,1.63513e-03,5.52066e-03,1.16364e-10,6.56580e-10
2.19821e+02,3.27694e-09,8.84189e-01,6.47935e-01,2.21758e-17,6.58334e-23,1.70437e-17,0.00000e+00,1.13155e-01,8.58214e-01,1.73330e-03,6.26032e-03,1.37399e-10,6.55931e-10
2.21238e+02,3.28765e-09,8.81592e-01,6.45822e-01,2.19164e-17,6.51915e-23,1.68224e-17,0.00000e+00,1.11227e-01,8.56651e-01,1.83264e-03,7.08157e-03,1.61527e-10,6.55291e-10
2.22661e+02,3.29836e-09,8.79006e-01,6.43721e-01,2.16605e-17,6.45572e-23,1.66046e-17,0.00000e+00,1.09125e-01,8.54908e-01,1.93254e-03,7.99107e-03,1.89076e-10,6.54659e-10
2.24094e+02,3.30911e-09,8.76425e-01,6.41626e-01,2.14072e-17,6.39290e-23,1.63895e-17,0.00000e+00,1.06835e-01,8.52973e-01,2.03233e-03,8.99560e-03,2.20387e-10,6.54032e-10
2.25540e+02,3.31993e-09,8.73842e-01,6.39532e-01,2.11559e-17,6.33050e-23,1.61765e-17,0.00000e+00,1.04345e-01,8.50833e-01,2.13119e-03,1.01020e-02,2.55808e-10,6.53410e-10
2.27005e+02,3.33085e-09,8.71249e-01,6.37432e-01,2.09059e-17,6.26835e-23,1.59651e-17,0.00000e+00,1.01641e-01,8.48476e-01,2.22823e-03,1.13169e-02,2.95682e-10,6.52789e-10
2.28492e+02,3.34190e-09,8.68638e-01,6.35321e-01,2.06564e-17,6.20627e-23,1.57547e-17,0.00000e+00,9.87129e-02,8.45889e-01,2.32242e-03,1.26469e-02,3.40345e-10,6.52169e-10
2.30007e+02,3.35312e-09,8.66002e-01,6.33191e-01,2.04068e-17,6.14408e-23,1.55445e-17,0.00000e+00,9.55482e-02,8.43062e-01,2.41263e-03,1.40982e-02,3.90110e-10,6.51548e-10
2.31555e+02,3.36455e-09,8.63331e-01,6.31037e-01,2.01562e-17,6.08157e-23,1.53340e-17,0.00000e+00,9.21375e-02,8.39984e-01,2.49763e-03,1.56763e-02,4.45257e-10,6.50924e-10
2.33143e+02,3.37623e-09,8.60616e-01,6.28849e-01,1.99038e-17,6.01854e-23,1.51225e-17,0.00000e+00,8.84725e-02,8.36648e-01,2.57606e-03,1.73861e-02,5.06010e-10,6.50295e-10
2.34779e+02,3.38822e-09,8.57845e-01,6.26620e-01,1.96487e-17,5.95476e-23,1.49092e-17,0.00000e+00,8.45473e-02,8.33047e-01,2.64648e-03,1.92312e-02,5.72524e-10,6.49658e-10
2.36471e+02,3.40058e-09,8.55006e-01,6.24339e-01,1.93899e-17,5.88997e-23,1.46933e-17,0.00000e+00,8.03590e-02,8.29177e-01,2.70733e-03,2.12140e-02,6.44852e-10,6.49011e-10
2.38228e+02,3.41337e-09,8.52086e-01,6.21995e-01,1.91264e-17,5.82389e-23,1.44739e-17,0.00000e+00,7.59080e-02,8.25040e-01,2.75697e-03,2.33353e-02,7.22918e-10,6.48351e-10
2.40063e+02,3.42667e-09,8.49067e-01,6.19577e-01,1.88568e-17,5.75621e-23,1.42501e-17,0.00000e+00,7.14164e-02,8.20850e-01,2.82899e-03,2.54748e-02,7.25500e-10,6.47675e-10
2.42004e+02,3.44068e-09,8.45906e-01,6.17047e-01,1.85775e-17,5.68600e-23,1.40188e-17,0.00000e+00,6.67801e-02,8.16521e-01,2.91011e-03,2.76748e-02,7.71107e-10,6.46975e-10
2.44068e+02,3.45552e-09,8.42583e-01,6.14393e-01,1.82874e-17,5.61294e-23,1.37791e-17,0.00000e+00,6.18342e-02,8.11878e-01,2.94228e-03,3.00551e-02,8.57647e-10,6.46246e-10
2.46279e+02,3.47134e-09,8.39064e-01,6.11586e-01,1.79838e-17,5.53636e-23,1.35290e-17,0.00000e+00,5.66163e-02,8.06959e-01,2.93580e-03,3.25927e-02,9.45121e-10,6.45483e-10
2.48662e+02,3.48831e-09,8.35318e-01,6.08603e-01,1.76647e-17,5.45574e-23,1.32670e-17,0.00000e+00,5.11384e-02,8.01773e-01,2.91330e-03,3.52701e-02,1.03206e-09,6.44681e-10
2.51247e+02,3.50663e-09,8.31307e-01,6.05415e-01,1.73279e-17,5.37046e-23,1.29912e-17,0.00000e+00,4.54272e-02,7.96346e-01,2.87431e-03,3.80746e-02,1.12189e-09,6.43833e-10
2.54036e+02,3.52628e-09,8.27043e-01,6.02032e-01,1.69751e-17,5.28093e-23,1.27033e-17,0.00000e+00,3.96287e-02,7.90818e-01,2.80663e-03,4.09412e-02,1.21027e-09,6.42944e-10
2.56945e+02,3.54666e-09,8.22662e-01,5.98563e-01,1.66182e-17,5.19018e-23,1.24130e-17,0.00000e+00,3.40683e-02,7.85501e-01,2.70847e-03,4.37109e-02,1.28892e-09,6.42044e-10
2.59968e+02,3.56771e-09,8.18177e-01,5.95020e-01,1.62588e-17,5.09856e-23,1.21217e-17,0.00000e+00,2.88660e-02,7.80515e-01,2.58591e-03,4.63211e-02,1.35433e-09,6.41138e-10
2.63112e+02,3.58947e-09,8.13589e-01,5.91403e-01,1.58971e-17,5.00612e-23,1.18296e-17,0.00000e+00,2.40939e-02,7.75931e-01,2.44529e-03,4.87322e-02,1.40449e-09,6.40226e-10
2.66383e+02,3.61198e-09,8.08891e-01,5.87706e-01,1.55331e-17,4.91285e-23,1.15366e-17,0.00000e+00,1.98001e-02,7.71800e-01,2.29026e-03,5.09182e-02,1.43746e-09,6.39308e-10
2.69792e+02,3.63528e-09,8.04076e-01,5.83927e-01,1.51666e-17,4.81867e-23,1.12427e-17,0.00000e+00,1.60105e-02,7.68149e-01,2.12383e-03,5.28640e-02,1.45152e-09,6.38384e-10
2.73353e+02,3.65946e-09,7.99134e-01,5.80055e-01,1.47971e-17,4.72346e-23,1.09475e-17,0.00000e+00,1.27294e-02,7.64983e-01,1.94978e-03,5.45652e-02,1.44576e-09,6.37453e-10
2.77082e+02,3.68461e-09,7.94050e-01,5.76082e-01,1.44242e-17,4.62707e-23,1.06506e-17,0.00000e+00,9.94207e-03,7.62291e-01,1.77205e-03,5.60265e-02,1.42019e-09,6.36514e-10
2.80804e+02,3.70954e-09,7.89069e-01,5.72198e-01,1.40656e-17,4.53410e-23,1.03663e-17,0.00000e+00,7.72364e-03,7.60146e-01,1.60277e-03,5.72043e-02,1.37809e-09,6.35613e-10
2.84450e+02,3.73381e-09,7.84273e-01,5.68466e-01,1.37268e-17,4.44597e-23,1.00985e-17,0.00000e+00,6.00435e-03,7.58483e-01,1.44683e-03,5.81303e-02,1.32398e-09,6.34762e-10
2.88045e+02,3.75759e-09,7.79626e-01,5.64859e-01,1.34044e-17,4.36185e-23,9.84456e-18,0.00000e+00,4.66983e-03,7.57190e-01,1.30429e-03,5.88603e-02,1.26150e-09,6.33954e-10
2.91601e+02,3.78096e-09,7.75106e-01,5.61355e-01,1.30961e-17,4.28120e-23,9.60261e-18,0.00000e+00,3.63321e-03,7.56186e-01,1.17488e-03,5.94371e-02,1.19380e-09,6.33183e-10
2.95131e+02,3.80403e-09,7.70692e-01,5.57942e-01,1.28004e-17,4.20357e-23,9.37115e-18,0.00000e+00,2.82757e-03,7.55404e-01,1.05778e-03,5.98940e-02,1.12323e-09,6.32444e-10
2.98646e+02,3.82685e-09,7.66368e-01,5.54604e-01,1.25155e-17,4.12858e-23,9.14891e-18,0.00000e+00,2.20117e-03,7.54796e-01,9.52058e-04,6.02569e-02,1.05161e-09,6.31735e-10
3.02155e+02,3.84951e-09,7.62120e-01,5.51331e-01,1.22403e-17,4.05591e-23,8.93482e-18,0.00000e+00,1.71392e-03,7.54323e-01,8.56794e-04,6.05460e-02,9.80355e-10,6.31051e-10
3.05667e+02,3.87205e-09,7.57935e-01,5.48112e-01,1.19737e-17,3.98528e-23,8.72798e-18,0.00000e+00,1.33480e-03,7.53955e-01,7.71114e-04,6.07768e-02,9.10573e-10,6.30390e-10
3.09190e+02,3.89453e-09,7.53802e-01,5.44938e-01,1.17146e-17,3.91645e-23,8.52758e-18,0.00000e+00,1.03973e-03,7.53668e-01,6.94166e-04,6.09619e-02,8.43103e-10,6.29750e-10
3.12021e+02,3.91252e-09,7.50527e-01,5.42427e-01,1.15123e-17,3.86257e-23,8.37150e-18,0.00000e+00,8.51871e-04,7.53485e-01,6.38458e-04,6.10831e-02,7.91250e-10,6.29252e-10
3.14831e+02,3.93029e-09,7.47316e-01,5.39969e-01,1.13166e-17,3.81030e-23,8.22079e-18,0.00000e+00,6.99337e-04,7.53336e-01,5.99719e-04,6.11799e-02,6.98392e-10,6.28771e-10
3.17252e+02,3.94554e-09,7.44581e-01,5.37878e-01,1.11519e-17,3.76620e-23,8.09418e-18,0.00000e+00,5.90289e-04,7.53229e-01,5.74770e-04,6.12470e-02,6.15842e-10,6.28367e-10
3.20065e+02,3.96318e-09,7.41439e-01,5.35478e-01,1.09648e-17,3.71602e-23,7.95070e-18,0.00000e+00,4.87640e-04,7.53129e-01,5.40447e-04,6.13150e-02,5.69455e-10,6.27909e-10
3.23090e+02,3.98206e-09,7.38102e-01,5.32933e-01,1.07688e-17,3.66328e-23,7.80060e-18,0.00000e+00,3.99707e-04,7.53043e-01,5.01239e-04,6.13782e-02,5.41545e-10,6.27432e-10
3.26360e+02,4.00237e-09,7.34543e-01,5.30222e-01,1.05625e-17,3.60766e-23,7.64309e-18,0.00000e+00,3.23896e-04,7.52970e-01,4.60898e-04,6.14362e-02,5.10023e-10,6.26931e-10
3.29815e+02,4.02372e-09,7.30836e-01,5.27402e-01,1.03509e-17,3.55040e-23,7.48178e-18,0.00000e+00,2.60149e-04,7.52907e-01,4.22342e-04,6.14873e-02,4.73783e-10,6.26419e-10
3.33346e+02,4.04541e-09,7.27102e-01,5.24566e-01,1.01410e-17,3.49344e-23,7.32216e-18,0.00000e+00,2.08586e-04,7.52857e-01,3.87175e-04,6.15307e-02,4.38158e-10,6.25913e-10
3.36903e+02,4.06715e-09,7.23395e-01,5.21755e-01,9.93577e-18,3.43758e-23,7.16647e-18,0.00000e+00,1.67615e-04,7.52817e-01,3.55559e-04,6.15671e-02,4.05413e-10,6.25421e-10
3.40498e+02,4.08900e-09,7.19703e-01,5.18959e-01,9.73447e-18,3.38261e-23,7.01408e-18,0.00000e+00,1.34988e-04,7.52785e-01,3.27013e-04,6.15978e-02,3.75346e-10,6.24940e-10
3.44171e+02,4.11121e-09,7.15986e-01,5.16149e-01,9.53494e-18,3.32795e-23,6.86336e-18,0.00000e+00,1.08767e-04,7.52759e-01,3.00997e-04,6.16240e-02,3.47336e-10,6.24466e-10
3.47963e+02,4.13401e-09,7.12206e-01,5.13294e-01,9.33517e-18,3.27304e-23,6.71279e-18,0.00000e+00,8.75334e-05,7.52738e-01,2.77097e-04,6.16466e-02,3.21001e-10,6.23994e-10
3.51912e+02,4.15762e-09,7.08330e-01,5.10371e-01,9.13358e-18,3.21744e-23,6.56117e-18,0.00000e+00,7.02744e-05,7.52721e-01,2.55023e-04,6.16664e-02,2.96158e-10,6.23520e-10
3.56056e+02,4.18225e-09,7.04326e-01,5.07356e-01,8.92881e-18,3.16076e-23,6.40752e-18,0.00000e+00,5.62311e-05,7.52707e-01,2.34558e-04,6.16838e-02,2.72694e-10,6.23041e-10
3.60438e+02,4.20813e-09,7.00162e-01,5.04226e-01,8.71955e-18,3.10261e-23,6.25084e-18,0.00000e+00,4.48102e-05,7.52695e-01,2.15527e-04,6.16991e-02,2.50521e-10,6.22555e-10
3.65109e+02,4.23554e-09,6.95802e-01,5.00953e-01,8.50435e-18,3.04258e-23,6.09009e-18,0.00000e+00,3.55370e-05,7.52686e-01,1.97781e-04,6.17127e-02,2.29564e-10,6.22059e-10
